quality_grade,observed_on_details.date,species_guess,public_positional_accuracy,taxon.name,geojson.coordinates,owners_identification_from_vision,identifications_count,num_identification_disagreements,location,place_guess,latitude,longitude
research,2022-03-18,Asian Lady Beetle,10.0,Harmonia axyridis,"[0.243679, 51.113246]",False,2,0,"[51.113246, 0.243679]","Hargate Forest, Tunbridge Wells",51.113246,0.243679
research,2022-03-18,Asian Lady Beetle,10.0,Harmonia axyridis,"[0.243733, 51.113269]",False,2,0,"[51.113269, 0.243733]","Hargate Forest, Tunbridge Wells",51.113269,0.243733
research,2022-03-20,Harlekin-Marienkäfer,,Harmonia axyridis,"[-0.0955, 51.5430909722]",True,3,0,"[51.5430909722, -0.0955]","London N1, UK",51.5430909722,-0.0955
research,2022-03-19,Harlekin-Marienkäfer,125.0,Harmonia axyridis,"[-2.5658655167, 51.5114872773]",,3,0,"[51.5114872773, -2.5658655167]","Filton, Bristol BS34, UK",51.5114872773,-2.5658655167
research,2022-03-20,Harlekin-Marienkäfer,,Harmonia axyridis,"[-2.9273888889, 54.8959972222]",,3,0,"[54.8959972222, -2.9273888889]","Abberley House, Carlisle CA1 1HF, UK",54.8959972222,-2.9273888889
research,2022-03-20,Harlekin-Marienkäfer,31.0,Harmonia axyridis,"[-2.0866918567, 52.4847755058]",True,1,0,"[52.4847755058, -2.0866918567]","Netherton, Dudley, UK",52.4847755058,-2.0866918567
research,2022-03-20,Harlekin-Marienkäfer,,Harmonia axyridis,"[-0.9708333333, 51.1461111111]",True,1,0,"[51.1461111111, -0.9708333333]","Alton GU34, UK",51.1461111111,-0.9708333333
research,2022-03-20,Harlekin-Marienkäfer,,Harmonia axyridis,"[-1.7447919722, 53.912607]",,2,0,"[53.912607, -1.7447919722]","Main St York Road, Burley in Wharfedale, Ilkley LS29 7DH, UK",53.912607,-1.7447919722
research,2022-03-20,Harlekin-Marienkäfer,108.0,Harmonia axyridis,"[-0.2695398778, 51.3341761658]",,2,0,"[51.3341761658, -0.2695398778]","Epsom KT19 8JS, UK",51.3341761658,-0.2695398778
research,2022-03-19,Asian Lady Beetle,8.0,Harmonia axyridis,"[-2.363405, 51.7169083333]",False,3,0,"[51.7169083333, -2.363405]","Signal Road, Dursley, England, GB",51.7169083333,-2.363405
research,2022-03-19,Harmonia axyridis,,Harmonia axyridis,"[-0.1981666667, 51.5571972222]",True,1,0,"[51.5571972222, -0.1981666667]","London, UK",51.5571972222,-0.1981666667
research,2022-03-19,Asian Lady Beetle,15.0,Harmonia axyridis,"[0.1682175994, 51.8859214783]",True,2,0,"[51.8859214783, 0.1682175994]",Hertfordshire,51.8859214783,0.1682175994
research,2022-03-19,Asian Lady Beetle,9.0,Harmonia axyridis,"[-0.1983982446, 51.5570054658]",True,1,0,"[51.5570054658, -0.1983982446]","Hampstead Cemetery, London, England, GB",51.5570054658,-0.1983982446
research,2022-03-19,Harlekin-Marienkäfer,,Harmonia axyridis,"[-2.876734495, 53.5649490356]",False,2,0,"[53.5649490356, -2.876734495]","Ormskirk L39 4AB, UK",53.5649490356,-2.876734495
research,2022-03-19,Asian Lady Beetle,53.0,Harmonia axyridis,"[-2.2983608632, 53.5500678627]",False,1,0,"[53.5500678627, -2.2983608632]","Grosvenor Ave, Manchester, England, GB",53.5500678627,-2.2983608632
research,2022-03-18,Coccinelle asiatique,,Harmonia axyridis,"[-1.5038145997, 53.3680047]",False,3,0,"[53.3680047, -1.5038145997]","Sheffield S11, UK",53.3680047,-1.5038145997
research,2022-03-19,Asian Lady Beetle,,Harmonia axyridis,"[-1.5302133558, 53.8563308714]",True,2,0,"[53.8563308714, -1.5302133558]","Leeds LS17, UK",53.8563308714,-1.5302133558
research,2022-03-18,Asian Lady Beetle,175.0,Harmonia axyridis,"[-2.1294335648, 52.5937152456]",False,2,0,"[52.5937152456, -2.1294335648]",Lomas Street,52.5937152456,-2.1294335648
research,2022-03-19,Asian Lady Beetle,3236.0,Harmonia axyridis,"[-2.3508869757, 51.3844323261]",,2,0,"[51.3844323261, -2.3508869757]","Raby Pl, Bath and North East Somerset, England, GB",51.3844323261,-2.3508869757
research,2022-03-19,Asian Lady Beetle,3.0,Harmonia axyridis,"[-1.6204, 54.9782616667]",True,3,0,"[54.9782616667, -1.6204]","Leazes Park, Newcastle Upon Tyne, England, GB",54.9782616667,-1.6204
research,2022-03-19,Asian Lady Beetle,,Harmonia axyridis,"[-1.6977387997, 53.9099201]",True,1,0,"[53.9099201, -1.6977387997]","Otley, UK",53.9099201,-1.6977387997
research,2022-03-15,Asian Lady Beetle,26068.0,Harmonia axyridis,"[0.1444784929, 52.31134663]",False,2,0,"[52.31134663, 0.1444784929]","Cambridgeshire, England, GB",52.31134663,0.1444784929
research,2022-03-19,Harlekin-Marienkäfer,24.0,Harmonia axyridis,"[-2.298888869, 53.5530965083]",False,1,0,"[53.5530965083, -2.298888869]","Wingate Dr, Manchester, England, GB",53.5530965083,-2.298888869
research,2022-03-18,Asian Lady Beetle,4.0,Harmonia axyridis,"[-0.1175471667, 50.8363333333]",True,1,0,"[50.8363333333, -0.1175471667]","Extra Mural Cemetery Chapel, Brighton, England, GB",50.8363333333,-0.1175471667
research,2022-03-17,Asian Lady Beetle,,Harmonia axyridis,"[-1.8654669722, 50.739373]",False,4,1,"[50.739373, -1.8654669722]","Bournemouth BH9, UK",50.739373,-1.8654669722
research,2022-03-18,Asian Lady Beetle,11.0,Harmonia axyridis,"[-0.0417138333, 51.44735]",True,1,0,"[51.44735, -0.0417138333]","Brockley Rise, London, England, GB",51.44735,-0.0417138333
research,2022-03-18,Asian Lady Beetle,10.0,Harmonia axyridis,"[-2.2912591821, 51.8236846291]",True,1,0,"[51.8236846291, -2.2912591821]","Goss Wood Corner, Gloucester, England, GB",51.8236846291,-2.2912591821
research,2022-03-18,Harlekin-Marienkäfer,18.0,Harmonia axyridis,"[-1.6271866667, 53.8286783333]",True,1,0,"[53.8286783333, -1.6271866667]","Abbey Road, Leeds, England, GB",53.8286783333,-1.6271866667
research,2022-03-18,Asian Lady Beetle,,Harmonia axyridis,"[-2.92694, 54.8922179722]",True,1,0,"[54.8922179722, -2.92694]","Carlisle CA1, UK",54.8922179722,-2.92694
research,2022-03-18,Asian Lady Beetle,40.0,Harmonia axyridis,"[-1.8384313266, 53.8568323262]",True,1,0,"[53.8568323262, -1.8384313266]","Leeds and Liverpool Canal, Bingley, England, GB",53.8568323262,-1.8384313266
research,2022-03-18,Asian Lady Beetle,4.0,Harmonia axyridis,"[-0.0627721667, 51.41937]",False,2,0,"[51.41937, -0.0627721667]","Crystal Palace Park, London, England, GB",51.41937,-0.0627721667
research,2022-03-18,Asian Lady Beetle,6.0,Harmonia axyridis,"[-1.2511473068, 54.5644735597]",,2,0,"[54.5644735597, -1.2511473068]","Middlesbrough, UK",54.5644735597,-1.2511473068
research,2022-03-18,Asian Lady Beetle,,Harmonia axyridis,"[-2.9204299167, 53.3637504444]",True,1,0,"[53.3637504444, -2.9204299167]","Aigburth, Liverpool, UK",53.3637504444,-2.9204299167
research,2022-03-18,Harlekin-Marienkäfer,9.0,Harmonia axyridis,"[-0.1188382879, 50.8445749243]",False,2,0,"[50.8445749243, -0.1188382879]","Brighton BN2 4GN, UK",50.8445749243,-0.1188382879
research,2022-03-15,Asian Lady Beetle,10.0,Harmonia axyridis,"[0.221909, 51.114775]",False,2,0,"[51.114775, 0.221909]","Broadwater Forest, Tunbridge Wells",51.114775,0.221909
research,2022-03-18,Harlekin-Marienkäfer,4.0,Harmonia axyridis,"[-1.604105, 55.0040027833]",True,2,0,"[55.0040027833, -1.604105]","Dene Ave, Newcastle Upon Tyne, England, GB",55.0040027833,-1.604105
research,2022-03-15,Harlekin-Marienkäfer,8.0,Harmonia axyridis,"[-1.2537873957, 54.5619659789]",,2,0,"[54.5619659789, -1.2537873957]","Middlesbrough, UK",54.5619659789,-1.2537873957
research,2022-03-15,Harlekin-Marienkäfer,8.0,Harmonia axyridis,"[-1.2531919453, 54.562152603]",,2,0,"[54.562152603, -1.2531919453]","Middlesbrough, UK",54.562152603,-1.2531919453
research,2022-03-15,Harlekin-Marienkäfer,8.0,Harmonia axyridis,"[-1.2531597588, 54.5617513602]",,2,0,"[54.5617513602, -1.2531597588]","Middlesbrough, UK",54.5617513602,-1.2531597588
research,2022-03-15,Harlekin-Marienkäfer,8.0,Harmonia axyridis,"[-1.2531255247, 54.5618260103]",,2,0,"[54.5618260103, -1.2531255247]","Middlesbrough, UK",54.5618260103,-1.2531255247
research,2022-03-15,Harlekin-Marienkäfer,8.0,Harmonia axyridis,"[-1.2540642979, 54.562012635]",,2,0,"[54.562012635, -1.2540642979]","Middlesbrough, UK",54.562012635,-1.2540642979
research,2022-03-15,Harlekin-Marienkäfer,8.0,Harmonia axyridis,"[-1.253989196, 54.5616798204]",,2,0,"[54.5616798204, -1.253989196]","Middlesbrough, UK",54.5616798204,-1.253989196
research,2022-03-15,Harlekin-Marienkäfer,8.0,Harmonia axyridis,"[-1.2532435419, 54.5622301269]",,2,0,"[54.5622301269, -1.2532435419]","Middlesbrough, UK",54.5622301269,-1.2532435419
casual,2022-03-15,Harlekin-Marienkäfer,8.0,Harmonia axyridis,"[-1.2538658144, 54.5621834711]",,1,0,"[54.5621834711, -1.2538658144]","Middlesbrough, UK",54.5621834711,-1.2538658144
research,2022-03-15,Harlekin-Marienkäfer,8.0,Harmonia axyridis,"[-1.2535707714, 54.5621985513]",,2,0,"[54.5621985513, -1.2535707714]","Middlesbrough, UK",54.5621985513,-1.2535707714
research,2022-03-15,Asian Lady Beetle,8.0,Harmonia axyridis,"[-1.2540428402, 54.5619279464]",,2,0,"[54.5619279464, -1.2540428402]","Middlesbrough, UK",54.5619279464,-1.2540428402
research,2022-03-15,Harlekin-Marienkäfer,8.0,Harmonia axyridis,"[-1.2539999249, 54.5620803563]",,2,0,"[54.5620803563, -1.2539999249]","Middlesbrough, UK",54.5620803563,-1.2539999249
research,2022-03-15,Harlekin-Marienkäfer,8.0,Harmonia axyridis,"[-1.2531536165, 54.5619341672]",,2,0,"[54.5619341672, -1.2531536165]","Middlesbrough, UK",54.5619341672,-1.2531536165
research,2022-03-15,Harlekin-Marienkäfer,8.0,Harmonia axyridis,"[-1.2532312581, 54.5620523627]",,2,0,"[54.5620523627, -1.2532312581]","Middlesbrough, UK",54.5620523627,-1.2532312581
casual,2022-03-15,Harlekin-Marienkäfer,8.0,Harmonia axyridis,"[-1.2532685233, 54.5617941985]",,1,0,"[54.5617941985, -1.2532685233]","Middlesbrough, UK",54.5617941985,-1.2532685233
research,2022-03-15,Harlekin-Marienkäfer,8.0,Harmonia axyridis,"[-1.2535957528, 54.5619870442]",,2,0,"[54.5619870442, -1.2535957528]","Middlesbrough, UK",54.5619870442,-1.2535957528
research,2022-03-15,Asian Lady Beetle,8.0,Harmonia axyridis,"[-1.2537942362, 54.5620834667]",False,2,0,"[54.5620834667, -1.2537942362]","Middlesbrough, UK",54.5620834667,-1.2537942362
research,2022-03-15,Harlekin-Marienkäfer,8.0,Harmonia axyridis,"[-1.2538783542, 54.5619617793]",,2,0,"[54.5619617793, -1.2538783542]","Middlesbrough, UK",54.5619617793,-1.2538783542
research,2022-03-15,Harlekin-Marienkäfer,31.0,Harmonia axyridis,"[-1.2537496082, 54.5617538421]",,2,0,"[54.5617538421, -1.2537496082]","Middlesbrough, UK",54.5617538421,-1.2537496082
casual,2022-03-15,Harlekin-Marienkäfer,8.0,Harmonia axyridis,"[-1.2534438364, 54.5617471605]",,2,0,"[54.5617471605, -1.2534438364]","Middlesbrough, UK",54.5617471605,-1.2534438364
research,2022-03-15,Harlekin-Marienkäfer,8.0,Harmonia axyridis,"[-1.2534813873, 54.5618746878]",,2,0,"[54.5618746878, -1.2534813873]","Middlesbrough, UK",54.5618746878,-1.2534813873
research,2022-03-15,Harlekin-Marienkäfer,61.0,Harmonia axyridis,"[-1.2533923741, 54.5608650124]",,2,0,"[54.5608650124, -1.2533923741]","Middlesbrough, UK",54.5608650124,-1.2533923741
research,2022-03-15,Harlekin-Marienkäfer,61.0,Harmonia axyridis,"[-1.2519332524, 54.5610889672]",,2,0,"[54.5610889672, -1.2519332524]","Middlesbrough, UK",54.5610889672,-1.2519332524
needs_id,2022-03-15,,61.0,Harmonia axyridis,"[-1.2535640355, 54.5614373389]",,0,0,"[54.5614373389, -1.2535640355]","Middlesbrough, UK",54.5614373389,-1.2535640355
research,2022-03-15,Harlekin-Marienkäfer,247.0,Harmonia axyridis,"[-1.2534782048, 54.5614658554]",,2,0,"[54.5614658554, -1.2534782048]","Middlesbrough, UK",54.5614658554,-1.2534782048
research,2022-03-15,Asian Lady Beetle,24.0,Harmonia axyridis,"[-2.9155716667, 53.4572866667]",True,1,0,"[53.4572866667, -2.9155716667]","Sugarbrook Dr, Liverpool, England, GB",53.4572866667,-2.9155716667
research,2022-03-15,Harlekin-Marienkäfer,308.0,Harmonia axyridis,"[-2.121364139, 53.3971026425]",True,2,0,"[53.3971026425, -2.121364139]","Offerton Park, Stockport SK2, UK",53.3971026425,-2.121364139
research,2022-03-15,Harlekin-Marienkäfer,5.0,Harmonia axyridis,"[-0.77676333, 51.33162833]",,3,0,"[51.33162833, -0.77676333]","Blackwater, Camberley, England, GB",51.33162833,-0.77676333
research,2022-03-15,Asian Lady Beetle,15.0,Harmonia axyridis,"[-1.6041835304, 55.0041067461]",True,5,1,"[55.0041067461, -1.6041835304]","Dene Ave, Newcastle Upon Tyne, England, GB",55.0041067461,-1.6041835304
research,2022-03-14,Asian Lady Beetle,12.0,Harmonia axyridis,"[-1.5217916667, 53.4044116667]",True,4,1,"[53.4044116667, -1.5217916667]","Studfield Crescent, Sheffield, England, GB",53.4044116667,-1.5217916667
research,2022-03-09,Asian Lady Beetle,10.0,Harmonia axyridis,"[0.21647, 51.111229]",False,3,0,"[51.111229, 0.21647]","Broadwater Warren, Tunbridge Wells",51.111229,0.21647
research,2022-03-12,Asian Lady Beetle,10.0,Harmonia axyridis,"[0.304199, 51.156926]",False,2,0,"[51.156926, 0.304199]","Hastings Road, near Yew Tree Farm, Pembury",51.156926,0.304199
research,2022-03-12,Asian Lady Beetle,10.0,Harmonia axyridis,"[0.292966, 51.149918]",False,2,0,"[51.149918, 0.292966]","Greggs Wood, Tunbridge Wells",51.149918,0.292966
research,2022-03-12,Asian Lady Beetle,10.0,Harmonia axyridis,"[0.294892, 51.145811]",False,2,0,"[51.145811, 0.294892]","Greggs Wood, Tunbridge Wells",51.145811,0.294892
research,2022-03-12,Asian Lady Beetle,10.0,Harmonia axyridis,"[0.295313, 51.145665]",False,2,0,"[51.145665, 0.295313]","Greggs Wood, Tunbridge Wells",51.145665,0.295313
research,2022-03-14,Asian Lady Beetle,,Harmonia axyridis,"[-2.3217015997, 51.2329766]",True,1,0,"[51.2329766, -2.3217015997]","Frome BA11, UK",51.2329766,-2.3217015997
research,2022-03-14,Asian Lady Beetle,,Harmonia axyridis,"[-1.3161011657, 51.7832763407]",False,2,0,"[51.7832763407, -1.3161011657]","Field Station, Oxford OX2 8QJ, UK",51.7832763407,-1.3161011657
research,2022-03-14,Asian Lady Beetle,,Harmonia axyridis,"[-2.5569, 53.1965408056]",False,1,0,"[53.1965408056, -2.5569]","Winsford CW7 2GT, UK",53.1965408056,-2.5569
research,2022-03-13,Asian Lady Beetle,,Harmonia axyridis,"[-1.127007, 54.4940089722]",True,1,0,"[54.4940089722, -1.127007]","Great Ayton, Middlesbrough TS9, UK",54.4940089722,-1.127007
research,2022-03-13,Asian Lady Beetle,183.0,Harmonia axyridis,"[-0.2611234412, 52.121897084]",True,1,0,"[52.121897084, -0.2611234412]","RSPB, Sandy SG19 2DL, UK",52.121897084,-0.2611234412
research,2022-03-12,Harlekin-Marienkäfer,1837.0,Harmonia axyridis,"[0.0676801801, 52.2868373393]",False,3,0,"[52.2868373393, 0.0676801801]","Cambridge CB24 1DH, UK",52.2868373393,0.0676801801
research,2021-09-22,Asian Lady Beetle,65.0,Harmonia axyridis,"[-0.0435028333, 51.4510466667]",True,2,0,"[51.4510466667, -0.0435028333]","Grierson Road, London, England, GB",51.4510466667,-0.0435028333
research,2022-03-12,Harlekin-Marienkäfer,25908.0,Harmonia axyridis,"[-1.575742043, 53.3713791328]",True,1,0,"[53.3713791328, -1.575742043]","England, GB",53.3713791328,-1.575742043
research,2022-03-12,Harlekin-Marienkäfer,6.0,Harmonia axyridis,"[0.2157045901, 51.2699418373]",False,3,0,"[51.2699418373, 0.2157045901]","Sevenoaks TN15 0HU, UK",51.2699418373,0.2157045901
research,2022-03-12,Harlekin-Marienkäfer,35.0,Harmonia axyridis,"[-1.7597270305, 54.08788181]",False,3,0,"[54.08788181, -1.7597270305]","Nidderdale AONB, Harrogate, England, GB",54.08788181,-1.7597270305
needs_id,2021-10-09,Asian Lady Beetle,3.0,Harmonia axyridis,"[-1.74890588, 51.99017089]",,0,0,"[51.99017089, -1.74890588]","Gloucestershire, England, GB",51.99017089,-1.74890588
research,2021-08-20,Asian Lady Beetle,23.0,Harmonia axyridis,"[-2.1759837706, 53.6222022569]",True,2,0,"[53.6222022569, -2.1759837706]","Roefield Terrace, Rochdale, England, GB",53.6222022569,-2.1759837706
research,2022-03-11,Asian Lady Beetle,,Harmonia axyridis,"[1.237675, 52.0836583333]",False,2,0,"[52.0836583333, 1.237675]","Playford, Ipswich IP6 9DT, UK",52.0836583333,1.237675
research,2022-03-10,Asian Lady Beetle,22.0,Harmonia axyridis,"[-0.3231567189, 51.4315964261]",False,1,0,"[51.4315964261, -0.3231567189]","Lock House, Teddington, England, GB",51.4315964261,-0.3231567189
research,2021-07-23,Asian Lady Beetle,488.0,Harmonia axyridis,"[-1.5560055189, 52.3790388926]",True,1,0,"[52.3790388926, -1.5560055189]","Coventry, UK",52.3790388926,-1.5560055189
research,2022-03-10,Harlekin-Marienkäfer,174.0,Harmonia axyridis,"[-0.9454405, 53.3186873]",True,1,0,"[53.3186873, -0.9454405]","Mill Bridge Cl, Retford DN22, UK",53.3186873,-0.9454405
research,2022-03-10,Asian Lady Beetle,,Harmonia axyridis,"[-0.561293, 51.4298989722]",True,1,0,"[51.4298989722, -0.561293]","Egham TW20, UK",51.4298989722,-0.561293
research,2022-03-10,Asian Lady Beetle,1433.0,Harmonia axyridis,"[-0.0411933661, 51.4962889556]",False,1,0,"[51.4962889556, -0.0411933661]",Rotherhithe,51.4962889556,-0.0411933661
research,2021-10-30,Green Beetle Hanger,8.0,Hesperomyces virescens,"[-2.7604734199, 52.7063678104]",False,2,0,"[52.7063678104, -2.7604734199]","Shrewsbury, UK",52.7063678104,-2.7604734199
research,2021-10-30,Green Beetle Hanger,31.0,Hesperomyces virescens,"[-2.7528768814, 52.7036799139]",False,2,0,"[52.7036799139, -2.7528768814]","Coleham, Shrewsbury, UK",52.7036799139,-2.7528768814
research,2021-10-30,Green Beetle Hanger,8.0,Hesperomyces virescens,"[-2.742671145, 52.7121456423]",False,2,0,"[52.7121456423, -2.742671145]","Shrewsbury, UK",52.7121456423,-2.742671145
research,2022-03-09,Harlekin-Marienkäfer,4.0,Harmonia axyridis,"[-0.323155, 51.4315916667]",True,1,0,"[51.4315916667, -0.323155]","Lock House, Teddington, England, GB",51.4315916667,-0.323155
research,2022-03-08,Asian Lady Beetle,4.0,Harmonia axyridis,"[-1.3959964203, 50.9347970375]",False,2,0,"[50.9347970375, -1.3959964203]","Hartley Library B12, Southampton SO17 1BJ, UK",50.9347970375,-1.3959964203
research,2022-03-07,Harlekin-Marienkäfer,,Harmonia axyridis,"[-0.3214133333, 51.43333]",False,1,0,"[51.43333, -0.3214133333]","Richmond upon Thames, Richmond, England, GB",51.43333,-0.3214133333
research,2022-03-07,Asian Lady Beetle,,Harmonia axyridis,"[-0.321405, 51.4333283333]",True,1,0,"[51.4333283333, -0.321405]","Richmond upon Thames, Richmond, England, GB",51.4333283333,-0.321405
research,2022-03-07,Asian Lady Beetle,,Harmonia axyridis,"[-0.3214283333, 51.4333133333]",True,1,0,"[51.4333133333, -0.3214283333]","Richmond upon Thames, Richmond, England, GB",51.4333133333,-0.3214283333
research,2021-11-22,Asian Lady Beetle,16.0,Harmonia axyridis,"[-2.0171083333, 51.9046833333]",True,2,0,"[51.9046833333, -2.0171083333]","Cotswolds AONB, Cheltenham, England, GB",51.9046833333,-2.0171083333
research,2022-03-07,Harlekin-Marienkäfer,,Harmonia axyridis,"[-2.3281850556, 51.2286186111]",True,1,0,"[51.2286186111, -2.3281850556]","Frome BA11, UK",51.2286186111,-2.3281850556
research,2022-03-07,Asian Lady Beetle,,Harmonia axyridis,"[-2.3280820833, 51.2287330556]",False,1,0,"[51.2287330556, -2.3280820833]","Frome BA11, UK",51.2287330556,-2.3280820833
research,2022-03-05,Harlekin-Marienkäfer,31.0,Harmonia axyridis,"[-4.0553893073, 52.4067017183]",True,1,0,"[52.4067017183, -4.0553893073]","Brynrheidol Estate, Aberystwyth, Wales, GB",52.4067017183,-4.0553893073
research,2022-03-07,Asian Lady Beetle,,Harmonia axyridis,"[0.1003861997, 53.3473717997]",False,4,1,"[53.3473717997, 0.1003861997]","Telephone Box, Louth LN11 8HP, UK",53.3473717997,0.1003861997
research,2022-03-06,Asian Lady Beetle,,Harmonia axyridis,"[-0.3225883333, 51.43242]",True,2,0,"[51.43242, -0.3225883333]","Thames Path, Teddington, England, GB",51.43242,-0.3225883333
research,2022-03-06,Harlekin-Marienkäfer,,Harmonia axyridis,"[-0.325045, 51.433305]",True,2,0,"[51.433305, -0.325045]","Thames Path, Teddington, England, GB",51.433305,-0.325045
research,2022-03-06,Asian Lady Beetle,12.0,Harmonia axyridis,"[-0.955205, 51.4623833333]",True,2,0,"[51.4623833333, -0.955205]","The Causeway, Reading, England, GB",51.4623833333,-0.955205
research,2022-03-06,Asian Lady Beetle,16.0,Harmonia axyridis,"[-0.9551883333, 51.462395]",True,2,0,"[51.462395, -0.9551883333]","The Causeway, Reading, England, GB",51.462395,-0.9551883333
research,2022-03-06,Божья коровка-арлекин,24.0,Harmonia axyridis,"[-0.9553033333, 51.4623366667]",True,4,1,"[51.4623366667, -0.9553033333]","The Causeway, Reading, England, GB",51.4623366667,-0.9553033333
